Rk,Player,Nation,Pos,Squad,Age,Weekly Wages,Annual Wages,Notes
358,Gabriel Vidovic,hr CRO,MF,Bayern Munich,20,"€ 10,769 (£ 9,081, $12,054)","€ 560,000 (£ 472,187, $626,812)",Unverified estimation
359,Fredrik Jensen,fi FIN,MF,Augsburg,26,"€ 10,769 (£ 9,090, $11,101)","€ 560,000 (£ 472,683, $577,265)",Unverified estimation
360,Nathanael Mbuku,cd COD,LW,Augsburg,22,"€ 10,769 (£ 9,090, $11,101)","€ 560,000 (£ 472,683, $577,265)",Unverified estimation
361,Luca Jaquez,ch SUI,DF,Stuttgart,21,"€ 10,769 (£ 9,081, $12,054)","€ 560,000 (£ 472,187, $626,812)",Unverified estimation
362,Jannik Huth,de GER,GK,Freiburg,30,"€ 10,769 (£ 9,090, $11,101)","€ 560,000 (£ 472,683, $577,265)",Unverified estimation
363,Kauã Santos,,GK,Eint Frankfurt,21,"€ 10,769 (£ 9,090, $11,101)","€ 560,000 (£ 472,683, $577,265)",Unverified estimation
364,Marvin Schulz,de GER,"MF,DF",Holstein Kiel,29,"€ 10,577 (£ 8,928, $10,903)","€ 550,000 (£ 464,242, $566,957)",Unverified estimation
365,Florent Muslija,xk KVX,"FW,MF",Freiburg,26,"€ 10,577 (£ 8,928, $10,903)","€ 550,000 (£ 464,242, $566,957)",Unverified estimation
366,Ansgar Knauff,de GER,"MF,DF",Eint Frankfurt,22,"€ 10,385 (£ 8,765, $10,705)","€ 540,000 (£ 455,801, $556,648)",Unverified estimation
367,Jérôme Onguéné,cm CMR,CB,Eint Frankfurt,26,"€ 10,385 (£ 8,765, $10,705)","€ 540,000 (£ 455,801, $556,648)",Unverified estimation
368,Jonas Föhrenbach,de GER,DF,Heidenheim,28,"€ 10,000 (£ 8,441, $10,308)","€ 520,000 (£ 438,920, $536,032)",Unverified estimation
369,Thomas Dähne,de GER,GK,Holstein Kiel,30,"€ 10,000 (£ 8,441, $10,308)","€ 520,000 (£ 438,920, $536,032)",Unverified estimation
370,Lucas Höler,de GER,"FW,MF",Freiburg,30,"€ 10,000 (£ 8,441, $10,308)","€ 520,000 (£ 438,920, $536,032)",Unverified estimation
371,Jakov Medić,hr CRO,DF,Bochum,25,"€ 10,000 (£ 8,441, $10,308)","€ 520,000 (£ 438,920, $536,032)",Unverified estimation
372,Tim Breithaupt,de GER,MF,Augsburg,22,"€ 9,615 (£ 8,116, $9,912)","€ 500,000 (£ 422,038, $515,415)",Unverified estimation
373,Grant-Leon Ranos,,CF,Gladbach,21,"€ 9,615 (£ 8,116, $9,912)","€ 500,000 (£ 422,038, $515,415)",Unverified estimation
374,Benedict Hollerbach,,CF,Union Berlin,23,"€ 9,615 (£ 8,116, $9,912)","€ 500,000 (£ 422,038, $515,415)",Unverified estimation
375,Florian Müller,de GER,GK,Freiburg,26,"€ 9,615 (£ 8,116, $9,912)","€ 500,000 (£ 422,038, $515,415)",Unverified estimation
376,Lukas Daschner,de GER,"MF,FW",Bochum,25,"€ 9,615 (£ 8,116, $9,912)","€ 500,000 (£ 422,038, $515,415)",Unverified estimation
377,Tim Drexler,,CB,Hoffenheim,19,"€ 9,231 (£ 7,791, $9,515)","€ 480,000 (£ 405,157, $494,798)",Unverified estimation
378,Jan Schöppner,de GER,MF,Heidenheim,25,"€ 9,231 (£ 7,791, $9,515)","€ 480,000 (£ 405,157, $494,798)",Unverified estimation
379,Alexander Bernhardsson,,RW,Holstein Kiel,26,"€ 9,231 (£ 7,791, $9,515)","€ 480,000 (£ 405,157, $494,798)",Unverified estimation
380,Danel Sinani,lu LUX,"FW,MF",St. Pauli,27,"€ 9,231 (£ 7,791, $9,515)","€ 480,000 (£ 405,157, $494,798)",Unverified estimation
381,Erik Ahlstrand,,CM,St. Pauli,23,"€ 9,231 (£ 7,791, $9,515)","€ 480,000 (£ 405,157, $494,798)",Unverified estimation
382,Keke Topp,,CF,Werder Bremen,20,"€ 9,231 (£ 7,791, $9,515)","€ 480,000 (£ 405,157, $494,798)",Unverified estimation
383,Manuel Gulde,de GER,CB,Freiburg,33,"€ 9,231 (£ 7,791, $9,515)","€ 480,000 (£ 405,157, $494,798)",Unverified estimation
384,Patrick Erras,de GER,DF,Holstein Kiel,29,"€ 9,038 (£ 7,629, $9,317)","€ 470,000 (£ 396,716, $484,490)",Unverified estimation
385,Tobias Sippel,de GER,GK,Gladbach,36,"€ 9,038 (£ 7,629, $9,317)","€ 470,000 (£ 396,716, $484,490)",Unverified estimation
386,Bartosz Białek,pl POL,FW,Wolfsburg,22,"€ 9,038 (£ 7,629, $9,317)","€ 470,000 (£ 396,716, $484,490)",Unverified estimation
387,Mohamed Amoura,,CF,Wolfsburg,24,"€ 9,038 (£ 7,629, $9,317)","€ 470,000 (£ 396,716, $484,490)",Unverified estimation
388,Andreas Albers,dk DEN,FW,St. Pauli,34,"€ 9,038 (£ 7,629, $9,317)","€ 470,000 (£ 396,716, $484,490)",Unverified estimation
389,Atakan Karazor,,MF,Stuttgart,27,"€ 9,038 (£ 7,629, $9,317)","€ 470,000 (£ 396,716, $484,490)",Unverified estimation
390,Dennis Seimen,,GK,Stuttgart,19,"€ 9,038 (£ 7,629, $9,317)","€ 470,000 (£ 396,716, $484,490)",Unverified estimation
391,Justin Diehl,,LW,Stuttgart,20,"€ 9,038 (£ 7,629, $9,317)","€ 470,000 (£ 396,716, $484,490)",Unverified estimation
392,Nick Woltemade,de GER,"FW,MF",Stuttgart,22,"€ 9,038 (£ 7,629, $9,317)","€ 470,000 (£ 396,716, $484,490)",Unverified estimation
393,Armindo Sieb,de GER,"FW,MF",Mainz 05,21,"€ 9,038 (£ 7,629, $9,317)","€ 470,000 (£ 396,716, $484,490)",Unverified estimation
394,Kaishu Sano,,DM,Mainz 05,23,"€ 9,038 (£ 7,629, $9,317)","€ 470,000 (£ 396,716, $484,490)",Unverified estimation
395,Julián Malatini,ar ARG,DF,Werder Bremen,23,"€ 8,654 (£ 7,305, $8,921)","€ 450,000 (£ 379,834, $463,874)",Unverified estimation
396,Moritz-Broni Kwarteng,gh GHA,"MF,FW",Bochum,26,"€ 8,654 (£ 7,305, $8,921)","€ 450,000 (£ 379,834, $463,874)",Unverified estimation
397,Andrej Ilic,,CF,Union Berlin,24,"€ 8,462 (£ 7,142, $8,722)","€ 440,000 (£ 371,394, $453,565)",Unverified estimation
398,Julian Niehues,de GER,MF,Heidenheim,23,"€ 8,077 (£ 6,818, $8,326)","€ 420,000 (£ 354,512, $432,949)",Unverified estimation
399,Norman Theuerkauf,de GER,MF,Heidenheim,37,"€ 8,077 (£ 6,818, $8,326)","€ 420,000 (£ 354,512, $432,949)",Unverified estimation
400,Lewis Holtby,de GER,MF,Holstein Kiel,33,"€ 8,077 (£ 6,818, $8,326)","€ 420,000 (£ 354,512, $432,949)",Unverified estimation
401,Shuto Machino,,CF,Holstein Kiel,25,"€ 8,077 (£ 6,818, $8,326)","€ 420,000 (£ 354,512, $432,949)",Unverified estimation
402,Sascha Burchert,de GER,GK,St. Pauli,35,"€ 8,077 (£ 6,818, $8,326)","€ 420,000 (£ 354,512, $432,949)",Unverified estimation
403,Bence Dárdai,,AM,Wolfsburg,18,"€ 7,885 (£ 6,655, $8,128)","€ 410,000 (£ 346,071, $422,640)",Unverified estimation
404,Lukas Ullrich,,LB,Gladbach,20,"€ 7,692 (£ 6,493, $7,929)","€ 400,000 (£ 337,631, $412,332)",Unverified estimation
405,Aliou Badara Baldé,gn GUI,"MF,FW",Bochum,21,"€ 7,692 (£ 6,493, $7,929)","€ 400,000 (£ 337,631, $412,332)",Unverified estimation
406,Lukas Kübler,de GER,DF,Freiburg,31,"€ 7,500 (£ 6,331, $7,731)","€ 390,000 (£ 329,190, $402,024)",Unverified estimation
407,Luca Philipp,de GER,GK,Hoffenheim,23,"€ 7,308 (£ 6,168, $7,533)","€ 380,000 (£ 320,749, $391,715)",Unverified estimation
408,Sirlord Conteh,de GER,"FW,MF",Heidenheim,28,"€ 7,308 (£ 6,168, $7,533)","€ 380,000 (£ 320,749, $391,715)",Unverified estimation
409,David Zec,,CB,Holstein Kiel,25,"€ 7,308 (£ 6,162, $8,180)","€ 380,000 (£ 320,413, $425,337)",Unverified estimation
410,Markus Kolke,de GER,GK,Werder Bremen,33,"€ 7,308 (£ 6,168, $7,533)","€ 380,000 (£ 320,749, $391,715)",Unverified estimation
411,Lasse Rieß,de GER,GK,Mainz 05,23,"€ 7,308 (£ 6,168, $7,533)","€ 380,000 (£ 320,749, $391,715)",Unverified estimation
412,Krisztián Lisztes,,AM,Eint Frankfurt,19,"€ 7,308 (£ 6,168, $7,533)","€ 380,000 (£ 320,749, $391,715)",Unverified estimation
413,Noah Loosli,ch SUI,DF,Bochum,27,"€ 7,115 (£ 6,006, $7,335)","€ 370,000 (£ 312,308, $381,407)",Unverified estimation
414,Patrick Drewes,de GER,GK,Bochum,31,"€ 7,115 (£ 6,006, $7,335)","€ 370,000 (£ 312,308, $381,407)",Unverified estimation
415,Finn Ole Becker,de GER,MF,Hoffenheim,24,"€ 6,923 (£ 5,844, $7,137)","€ 360,000 (£ 303,867, $371,099)",Unverified estimation
416,Colin Kleine-Bekel,,CB,Holstein Kiel,21,"€ 6,923 (£ 5,844, $7,137)","€ 360,000 (£ 303,867, $371,099)",Unverified estimation
417,Jan Olschowsky,de GER,GK,Gladbach,22,"€ 6,923 (£ 5,844, $7,137)","€ 360,000 (£ 303,867, $371,099)",Unverified estimation
418,Yvandro Borges Sanches,lu LUX,LW,Gladbach,20,"€ 6,923 (£ 5,844, $7,137)","€ 360,000 (£ 303,867, $371,099)",Unverified estimation
419,Laurin Ulrich,,AM,Stuttgart,20,"€ 6,923 (£ 5,837, $7,749)","€ 360,000 (£ 303,549, $402,950)",Unverified estimation
420,Romano Schmid,at AUT,MF,Werder Bremen,24,"€ 6,923 (£ 5,844, $7,137)","€ 360,000 (£ 303,867, $371,099)",Unverified estimation
421,Nelson Weiper,de GER,"FW,MF",Mainz 05,19,"€ 6,923 (£ 5,844, $7,137)","€ 360,000 (£ 303,867, $371,099)",Unverified estimation
422,Daniel Kyereh,gh GHA,AM,Freiburg,28,"€ 6,923 (£ 5,844, $7,137)","€ 360,000 (£ 303,867, $371,099)",Unverified estimation
423,Stefan Drljača,de GER,GK,Stuttgart,25,"€ 6,731 (£ 5,681, $6,938)","€ 350,000 (£ 295,427, $360,791)",Unverified estimation
424,Isak Hansen-Aarøen,,AM,Werder Bremen,20,"€ 6,731 (£ 5,681, $6,938)","€ 350,000 (£ 295,427, $360,791)",Unverified estimation
425,Jens Grahl,de GER,GK,Eint Frankfurt,35,"€ 6,731 (£ 5,681, $6,938)","€ 350,000 (£ 295,427, $360,791)",Unverified estimation
426,Ivan Nekic,,CB,Holstein Kiel,24,"€ 6,538 (£ 5,513, $7,319)","€ 340,000 (£ 286,685, $380,564)",Unverified estimation
427,Timon Weiner,de GER,GK,Holstein Kiel,25,"€ 6,538 (£ 5,519, $6,740)","€ 340,000 (£ 286,986, $350,482)",Unverified estimation
428,Ramon Hendriks,nl NED,DF,Stuttgart,23,"€ 6,538 (£ 5,519, $6,740)","€ 340,000 (£ 286,986, $350,482)",Unverified estimation
429,Diogo Leite,pt POR,DF,Union Berlin,25,"€ 6,538 (£ 5,519, $6,740)","€ 340,000 (£ 286,986, $350,482)",Unverified estimation
430,Ivan Prtajin,hr CRO,FW,Union Berlin,28,"€ 6,538 (£ 5,519, $6,740)","€ 340,000 (£ 286,986, $350,482)",Unverified estimation
431,Oscar Højlund,,CM,Eint Frankfurt,19,"€ 6,538 (£ 5,519, $6,740)","€ 340,000 (£ 286,986, $350,482)",Unverified estimation
432,Mathias Honsak,at AUT,"FW,DF",Heidenheim,27,"€ 6,346 (£ 5,357, $6,542)","€ 330,000 (£ 278,545, $340,174)",Unverified estimation
433,Kiliann Sildillia,fr FRA,DF,Freiburg,22,"€ 6,154 (£ 5,194, $6,344)","€ 320,000 (£ 270,104, $329,866)",Unverified estimation
434,Karol Mets,ee EST,DF,St. Pauli,31,"€ 5,962 (£ 5,032, $6,145)","€ 310,000 (£ 261,664, $319,557)",Unverified estimation
435,Wahid Faghir,dk DEN,CF,Stuttgart,21,"€ 5,962 (£ 5,032, $6,145)","€ 310,000 (£ 261,664, $319,557)",Unverified estimation
436,Arthur Chaves,br BRA,DF,Hoffenheim,23,"€ 5,769 (£ 4,870, $5,947)","€ 300,000 (£ 253,223, $309,249)",Unverified estimation
437,Erencan Yardimci,tr TUR,"FW,MF",Hoffenheim,22,"€ 5,769 (£ 4,865, $6,458)","€ 300,000 (£ 252,958, $335,792)",Unverified estimation
438,Jakob Busk,dk DEN,GK,Hoffenheim,30,"€ 5,769 (£ 4,865, $6,458)","€ 300,000 (£ 252,958, $335,792)",Unverified estimation
439,Maximilian Bauer,de GER,DF,Augsburg,24,"€ 5,769 (£ 4,870, $5,947)","€ 300,000 (£ 253,223, $309,249)",Unverified estimation
440,Omar Traoré,,RB,Heidenheim,26,"€ 5,769 (£ 4,870, $5,947)","€ 300,000 (£ 253,223, $309,249)",Unverified estimation
441,Stefan Schimmer,de GER,"FW,MF",Heidenheim,30,"€ 5,769 (£ 4,870, $5,947)","€ 300,000 (£ 253,223, $309,249)",Unverified estimation
442,Carl Johansson,,CB,Holstein Kiel,30,"€ 5,769 (£ 4,870, $5,947)","€ 300,000 (£ 253,223, $309,249)",Unverified estimation
443,Niklas Klinger,de GER,GK,Wolfsburg,28,"€ 5,769 (£ 4,870, $5,947)","€ 300,000 (£ 253,223, $309,249)",Unverified estimation
444,Elias Saad,,LW,St. Pauli,25,"€ 5,769 (£ 4,870, $5,947)","€ 300,000 (£ 253,223, $309,249)",Unverified estimation
445,Carl Klaus,de GER,GK,Union Berlin,30,"€ 5,769 (£ 4,870, $5,947)","€ 300,000 (£ 253,223, $309,249)",Unverified estimation
446,Max Moerstedt,,CF,Hoffenheim,19,"€ 5,385 (£ 4,545, $5,551)","€ 280,000 (£ 236,341, $288,632)",Unverified estimation
447,Adam Aznou,,LB,Bayern Munich,18,"€ 5,385 (£ 4,545, $5,551)","€ 280,000 (£ 236,341, $288,632)",Unverified estimation
448,Yusuf Kabadayi,,LW,Augsburg,20,"€ 5,385 (£ 4,545, $5,551)","€ 280,000 (£ 236,341, $288,632)",Unverified estimation
449,Léo Scienza,br BRA,"FW,MF",Heidenheim,25,"€ 5,385 (£ 4,545, $5,551)","€ 280,000 (£ 236,341, $288,632)",Unverified estimation
450,Fabio Chiarodia,it ITA,DF,Gladbach,19,"€ 5,385 (£ 4,545, $5,551)","€ 280,000 (£ 236,341, $288,632)",Unverified estimation
451,Ben Alexander Voll,de GER,GK,St. Pauli,23,"€ 5,385 (£ 4,545, $5,551)","€ 280,000 (£ 236,341, $288,632)",Unverified estimation
452,Mio Backhaus,de GER,GK,Werder Bremen,20,"€ 5,385 (£ 4,545, $5,551)","€ 280,000 (£ 236,341, $288,632)",Unverified estimation
453,Nikolas Veratschnig,at AUT,"DF,MF",Mainz 05,21,"€ 5,385 (£ 4,545, $5,551)","€ 280,000 (£ 236,341, $288,632)",Unverified estimation
454,Kjell Wätjen,,CM,Dortmund,18,"€ 5,385 (£ 4,545, $5,551)","€ 280,000 (£ 236,341, $288,632)",Unverified estimation
455,Agon Elezi,,CM,Bochum,23,"€ 5,385 (£ 4,545, $5,551)","€ 280,000 (£ 236,341, $288,632)",Unverified estimation
456,Samuel Bamba,,RW,Bochum,20,"€ 5,385 (£ 4,545, $5,551)","€ 280,000 (£ 236,341, $288,632)",Unverified estimation
457,Alejo Sarco,,CF,Leverkusen,19,"€ 5,385 (£ 4,540, $6,027)","€ 280,000 (£ 236,094, $313,406)",Unverified estimation
458,Igor Matanovic,hr CRO,FW,Eint Frankfurt,21,"€ 5,385 (£ 4,545, $5,551)","€ 280,000 (£ 236,341, $288,632)",Unverified estimation
459,Nathaniel Brown,de GER,"DF,MF",Eint Frankfurt,21,"€ 5,385 (£ 4,545, $5,551)","€ 280,000 (£ 236,341, $288,632)",Unverified estimation
460,Vitus Eicher,de GER,GK,Heidenheim,33,"€ 5,192 (£ 4,383, $5,352)","€ 270,000 (£ 227,901, $278,324)",Unverified estimation
461,Marko Ivezic,,DM,Holstein Kiel,23,"€ 5,192 (£ 4,383, $5,352)","€ 270,000 (£ 227,901, $278,324)",Unverified estimation
462,Paul Nebel,de GER,MF,Mainz 05,21,"€ 5,192 (£ 4,383, $5,352)","€ 270,000 (£ 227,901, $278,324)",Unverified estimation
463,Tim Oermann,de GER,DF,Bochum,20,"€ 5,192 (£ 4,383, $5,352)","€ 270,000 (£ 227,901, $278,324)",Unverified estimation
464,Finley Stevens,wls WAL,DF,St. Pauli,21,"€ 5,000 (£ 4,220, $5,154)","€ 260,000 (£ 219,460, $268,016)",Unverified estimation
465,Robert Gumny,pl POL,DF,Augsburg,26,"€ 4,808 (£ 4,058, $4,956)","€ 250,000 (£ 211,019, $257,708)",Unverified estimation
466,Noël Aséko Nkili,,DM,Bayern Munich,18,"€ 4,615 (£ 3,896, $4,758)","€ 240,000 (£ 202,578, $247,399)",Unverified estimation
467,Lasse Rosenboom,,RB,Holstein Kiel,23,"€ 4,615 (£ 3,896, $4,758)","€ 240,000 (£ 202,578, $247,399)",Unverified estimation
468,Nicolai Remberg,,CM,Holstein Kiel,24,"€ 4,615 (£ 3,896, $4,758)","€ 240,000 (£ 202,578, $247,399)",Unverified estimation
469,Julien Duranville,,RW,Dortmund,18,"€ 4,615 (£ 3,896, $4,758)","€ 240,000 (£ 202,578, $247,399)",Unverified estimation
470,Marcel Lotka,pl POL,GK,Dortmund,23,"€ 4,615 (£ 3,896, $4,758)","€ 240,000 (£ 202,578, $247,399)",Unverified estimation
471,Maximilian Breunig,,CF,Heidenheim,24,"€ 4,231 (£ 3,571, $4,361)","€ 220,000 (£ 185,697, $226,783)",Unverified estimation
472,Dominik Javorcek,,LB,Holstein Kiel,22,"€ 4,231 (£ 3,571, $4,361)","€ 220,000 (£ 185,697, $226,783)",Unverified estimation
473,Daniel Batz,de GER,GK,Mainz 05,33,"€ 4,231 (£ 3,571, $4,361)","€ 220,000 (£ 185,697, $226,783)",Unverified estimation
474,Maxim Dal,,CB,Mainz 05,18,"€ 4,231 (£ 3,571, $4,361)","€ 220,000 (£ 185,697, $226,783)",Unverified estimation
475,Jordy Makengo,,LB,Freiburg,23,"€ 4,231 (£ 3,571, $4,361)","€ 220,000 (£ 185,697, $226,783)",Unverified estimation
476,Max Geschwill,,CB,Holstein Kiel,23,"€ 3,846 (£ 3,246, $3,965)","€ 200,000 (£ 168,815, $206,166)",Unverified estimation
477,Phil Harres,,CF,Holstein Kiel,22,"€ 3,846 (£ 3,246, $3,965)","€ 200,000 (£ 168,815, $206,166)",Unverified estimation
478,Henri Koudossou,de GER,DF,Augsburg,24,"€ 3,654 (£ 3,084, $3,767)","€ 190,000 (£ 160,375, $195,858)",Unverified estimation
479,Finn Porath,de GER,"DF,MF",Holstein Kiel,27,"€ 3,654 (£ 3,084, $3,767)","€ 190,000 (£ 160,375, $195,858)",Unverified estimation
480,Adam Dźwigała,pl POL,"DF,MF",St. Pauli,28,"€ 3,654 (£ 3,084, $3,767)","€ 190,000 (£ 160,375, $195,858)",Unverified estimation
481,Leonidas Stergiou,ch SUI,DF,Stuttgart,22,"€ 3,654 (£ 3,084, $3,767)","€ 190,000 (£ 160,375, $195,858)",Unverified estimation
482,Viggo Gebel,,AM,RB Leipzig,17,"€ 3,654 (£ 3,081, $4,090)","€ 190,000 (£ 160,206, $212,668)",Unverified estimation
483,Eric Oelschlägel,de GER,GK,St. Pauli,28,"€ 3,462 (£ 2,919, $3,875)","€ 180,000 (£ 151,775, $201,475)",Unverified estimation
484,Philipp Treu,,LB,St. Pauli,23,"€ 3,462 (£ 2,922, $3,568)","€ 180,000 (£ 151,934, $185,549)",Unverified estimation
485,Jarzinho Malanga,,LW,Stuttgart,18,"€ 3,462 (£ 2,919, $3,875)","€ 180,000 (£ 151,775, $201,475)",Unverified estimation
486,Max Rosenfelder,,CB,Freiburg,21,"€ 3,462 (£ 2,922, $3,568)","€ 180,000 (£ 151,934, $185,549)",Unverified estimation
487,Almugera Kabar,,LB,Dortmund,18,"€ 3,462 (£ 2,922, $3,568)","€ 180,000 (£ 151,934, $185,549)",Unverified estimation
488,Cole Campbell,,RW,Dortmund,18,"€ 3,462 (£ 2,922, $3,568)","€ 180,000 (£ 151,934, $185,549)",Unverified estimation
489,Niklas Jahn,,DM,Bochum,20,"€ 3,462 (£ 2,922, $3,568)","€ 180,000 (£ 151,934, $185,549)",Unverified estimation
490,Paul Grave,de GER,GK,Bochum,23,"€ 3,462 (£ 2,922, $3,568)","€ 180,000 (£ 151,934, $185,549)",Unverified estimation
491,Sadik Fofana,tg TOG,CB,Leverkusen,21,"€ 3,462 (£ 2,922, $3,568)","€ 180,000 (£ 151,934, $185,549)",Unverified estimation
492,Paul Tschernuth,at AUT,GK,Heidenheim,22,"€ 3,269 (£ 2,759, $3,370)","€ 170,000 (£ 143,493, $175,241)",Unverified estimation
493,Thomas Keller,de GER,"DF,MF",Heidenheim,24,"€ 3,269 (£ 2,759, $3,370)","€ 170,000 (£ 143,493, $175,241)",Unverified estimation
494,Niklas Swider,,DM,Gladbach,18,"€ 3,269 (£ 2,757, $3,659)","€ 170,000 (£ 143,343, $190,282)",Unverified estimation
495,Noah Weißhaupt,de GER,"FW,MF",St. Pauli,22,"€ 3,269 (£ 2,757, $3,659)","€ 170,000 (£ 143,343, $190,282)",Unverified estimation
496,Bruno Ogbus,,CB,Freiburg,18,"€ 3,269 (£ 2,759, $3,370)","€ 170,000 (£ 143,493, $175,241)",Unverified estimation
497,Johan Manzambi,,CM,Freiburg,18,"€ 3,269 (£ 2,759, $3,370)","€ 170,000 (£ 143,493, $175,241)",Unverified estimation
498,Noah Atubolu,de GER,GK,Freiburg,22,"€ 3,269 (£ 2,759, $3,370)","€ 170,000 (£ 143,493, $175,241)",Unverified estimation
499,Silas Ostrzinski,,GK,Dortmund,21,"€ 3,269 (£ 2,757, $3,659)","€ 170,000 (£ 143,343, $190,282)",Unverified estimation
500,Florian Micheler,,CM,Hoffenheim,19,"€ 3,077 (£ 2,594, $3,444)","€ 160,000 (£ 134,911, $179,089)",Unverified estimation
501,Ayman Aourir,,AM,Leverkusen,19,"€ 3,077 (£ 2,597, $3,172)","€ 160,000 (£ 135,052, $164,933)",Unverified estimation
502,Tarek Buchmann,,CB,Bayern Munich,19,"€ 2,885 (£ 2,435, $2,974)","€ 150,000 (£ 126,611, $154,625)",Unverified estimation
503,Frank Feller,,GK,Heidenheim,21,"€ 2,885 (£ 2,435, $2,974)","€ 150,000 (£ 126,611, $154,625)",Unverified estimation
504,Lennard Maloney,us USA,MF,Heidenheim,24,"€ 2,885 (£ 2,435, $2,974)","€ 150,000 (£ 126,611, $154,625)",Unverified estimation
505,Luka Janes,,DM,Heidenheim,20,"€ 2,885 (£ 2,435, $2,974)","€ 150,000 (£ 126,611, $154,625)",Unverified estimation
506,Tim Siersleben,de GER,DF,Heidenheim,24,"€ 2,885 (£ 2,435, $2,974)","€ 150,000 (£ 126,611, $154,625)",Unverified estimation
507,Marcel Engelhardt,,GK,Holstein Kiel,31,"€ 2,885 (£ 2,435, $2,974)","€ 150,000 (£ 126,611, $154,625)",Unverified estimation
508,Mohamed Sankoh,nl NED,CF,Stuttgart,21,"€ 2,885 (£ 2,457, $3,216)","€ 150,000 (£ 127,756, $167,236)",Unverified estimation
509,Aljoscha Kemlein,,DM,Union Berlin,20,"€ 2,885 (£ 2,435, $2,974)","€ 150,000 (£ 126,611, $154,625)",Unverified estimation
510,David Mokwa,,CF,Hoffenheim,20,"€ 2,692 (£ 2,270, $3,014)","€ 140,000 (£ 118,047, $156,703)",Unverified estimation
511,Marco John,de GER,LB,Hoffenheim,22,"€ 2,692 (£ 2,273, $2,775)","€ 140,000 (£ 118,171, $144,316)",Unverified estimation
512,Tom Bischof,de GER,"MF,FW",Hoffenheim,19,"€ 2,692 (£ 2,273, $2,775)","€ 140,000 (£ 118,171, $144,316)",Unverified estimation
513,Andu Kelati,,LW,Holstein Kiel,22,"€ 2,692 (£ 2,273, $2,775)","€ 140,000 (£ 118,171, $144,316)",Unverified estimation
514,Charles Herrmann,,LW,Gladbach,18,"€ 2,692 (£ 2,273, $2,775)","€ 140,000 (£ 118,171, $144,316)",Unverified estimation
515,Shio Fukuda,,CF,Gladbach,20,"€ 2,692 (£ 2,273, $2,775)","€ 140,000 (£ 118,171, $144,316)",Unverified estimation
516,Abdoulie Ceesay,,CF,St. Pauli,21,"€ 2,692 (£ 2,270, $3,014)","€ 140,000 (£ 118,047, $156,703)",Unverified estimation
517,Marwin Schmitz,,DM,St. Pauli,18,"€ 2,692 (£ 2,270, $3,014)","€ 140,000 (£ 118,047, $156,703)",Unverified estimation
518,Romeo Aigbekaen,,LW,St. Pauli,20,"€ 2,692 (£ 2,270, $3,014)","€ 140,000 (£ 118,047, $156,703)",Unverified estimation
519,Leon Opitz,,LM,Werder Bremen,19,"€ 2,692 (£ 2,273, $2,775)","€ 140,000 (£ 118,171, $144,316)",Unverified estimation
520,Luca Novodomsky,,GK,Leverkusen,19,"€ 2,692 (£ 2,270, $3,014)","€ 140,000 (£ 118,047, $156,703)",Unverified estimation
521,Matija Marsenic,,CM,Leverkusen,20,"€ 2,692 (£ 2,273, $2,775)","€ 140,000 (£ 118,171, $144,316)",Unverified estimation
522,Christopher Negele,,LW,Heidenheim,19,"€ 2,500 (£ 2,110, $2,577)","€ 130,000 (£ 109,730, $134,008)",Unverified estimation
523,Lúkas Petersson,,GK,Hoffenheim,20,"€ 2,308 (£ 1,948, $2,379)","€ 120,000 (£ 101,289, $123,700)",Unverified estimation
524,Daniel Klein,de GER,GK,Augsburg,23,"€ 2,308 (£ 1,948, $2,379)","€ 120,000 (£ 101,289, $123,700)",Unverified estimation
525,Mahmut Kücüksahin,,DM,Augsburg,20,"€ 2,308 (£ 1,948, $2,379)","€ 120,000 (£ 101,289, $123,700)",Unverified estimation
526,Mert Kömür,,AM,Augsburg,19,"€ 2,308 (£ 1,948, $2,379)","€ 120,000 (£ 101,289, $123,700)",Unverified estimation
527,Aurel Wagbe,,LM,Holstein Kiel,20,"€ 2,308 (£ 1,948, $2,379)","€ 120,000 (£ 101,289, $123,700)",Unverified estimation
528,Marco Komenda,hr CRO,DF,Holstein Kiel,27,"€ 2,308 (£ 1,948, $2,379)","€ 120,000 (£ 101,289, $123,700)",Unverified estimation
529,Bennit Bröger,,AM,Wolfsburg,18,"€ 2,308 (£ 1,948, $2,379)","€ 120,000 (£ 101,289, $123,700)",Unverified estimation
530,David Odogu,,CB,Wolfsburg,18,"€ 2,308 (£ 1,948, $2,379)","€ 120,000 (£ 101,289, $123,700)",Unverified estimation
531,Robert Wagner,de GER,MF,St. Pauli,21,"€ 2,308 (£ 1,948, $2,379)","€ 120,000 (£ 101,289, $123,700)",Unverified estimation
532,Scott Banks,,RW,St. Pauli,22,"€ 2,308 (£ 1,948, $2,379)","€ 120,000 (£ 101,289, $123,700)",Unverified estimation
533,Anrie Chase,,CB,Stuttgart,20,"€ 2,308 (£ 1,948, $2,379)","€ 120,000 (£ 101,289, $123,700)",Unverified estimation
534,Anthony Rouault,fr FRA,DF,Stuttgart,23,"€ 2,308 (£ 1,948, $2,379)","€ 120,000 (£ 101,289, $123,700)",Unverified estimation
535,Luca Raimund,,RW,Stuttgart,19,"€ 2,308 (£ 1,948, $2,379)","€ 120,000 (£ 101,289, $123,700)",Unverified estimation
536,Yannic Stein,,GK,Union Berlin,19,"€ 2,308 (£ 1,948, $2,379)","€ 120,000 (£ 101,289, $123,700)",Unverified estimation
